SUBDIVISION,YEAR,KHARIF,AUTUMN,SUMMER,RABI,WINTER,WHOLE YEAR
telangana,2009,136.55,62.5,72.43333333333334,6.233333333333333,0.39999999999999997,55.516666666666666
telangana,2010,270.1,99.575,182.46666666666667,12.083333333333334,8.3,106.375
telangana,2011,171.4,31.424999999999997,120.46666666666667,7.383333333333334,3.966666666666667,62.75833333333333
telangana,2012,214.25,81.175,144.36666666666667,9.933333333333334,2.2333333333333334,84.05
telangana,2013,264.8,96.60000000000001,225.23333333333335,12.516666666666666,11.366666666666667,112.39166666666667
telangana,2014,140.075,46.975,93.86666666666666,13.866666666666667,1.2666666666666666,62.2
telangana,2015,172.525,43.975,131.53333333333333,21.366666666666667,6.4,71.43333333333334
uttarakhand,1997,132.375,18.9,158.63333333333333,34.666666666666664,25.166666666666668,66.95833333333333
uttarakhand,1998,196.55,49.175,161.56666666666666,43.06666666666667,26.0,99.88333333333334
uttarakhand,1999,262.825,63.675000000000004,199.46666666666667,8.633333333333333,16.366666666666667,98.8
uttarakhand,2000,366.35,51.025000000000006,272.43333333333334,27.166666666666668,33.333333333333336,142.73333333333335
uttarakhand,2001,307.575,22.775,299.8,33.11666666666667,21.9,128.7
uttarakhand,2002,278.0,82.10000000000001,142.53333333333333,60.083333333333336,60.4,131.225
uttarakhand,2003,329.15,67.525,242.5333333333333,58.15,63.43333333333334,144.53333333333333
uttarakhand,2004,238.67499999999998,43.5,199.2,21.366666666666667,25.3,101.63333333333333
uttarakhand,2005,265.3,89.625,175.4,36.8,50.53333333333333,112.35
uttarakhand,2006,205.9,32.925,190.10000000000002,36.0,28.433333333333334,98.24166666666667
uttarakhand,2007,372.8,93.80000000000001,247.2,54.88333333333333,52.43333333333334,160.36666666666667
uttarakhand,2008,270.575,56.6,237.66666666666666,31.816666666666666,22.633333333333333,113.63333333333334
uttarakhand,2009,152.15,75.35,92.33333333333333,13.35,10.1,70.63333333333333
uttarakhand,2010,313.475,105.425,191.83333333333334,19.183333333333334,31.0,118.66666666666667
uttarakhand,2011,332.125,38.825,246.86666666666667,24.75,32.8,130.38333333333333
uttarakhand,2012,268.3,61.05,147.4,22.816666666666666,22.066666666666666,101.99166666666667
uttarakhand,2013,343.25,36.85,306.8333333333333,52.5,88.36666666666667,144.60833333333332
uttarakhand,2014,224.42499999999998,48.25,192.83333333333331,49.35,63.36666666666667,107.29166666666667
uttarakhand,2015,220.375,19.75,187.2,51.88333333333333,41.43333333333334,103.96666666666667
vidarbha,1997,191.975,92.875,121.60000000000001,30.933333333333334,31.6,86.60833333333333
vidarbha,1998,220.775,90.875,137.36666666666667,19.033333333333335,9.166666666666666,88.48333333333333
vidarbha,1999,251.22500000000002,88.375,165.36666666666667,3.55,7.033333333333333,97.08333333333334
vidarbha,2000,262.05,16.375,245.60000000000002,2.8666666666666663,5.666666666666666,92.1
vidarbha,2001,234.45000000000002,42.824999999999996,182.83333333333334,7.866666666666667,3.0,93.50833333333334
vidarbha,2002,217.575,41.449999999999996,132.46666666666667,2.0666666666666664,2.1666666666666665,77.175
vidarbha,2003,240.02499999999998,45.675,181.4,2.1333333333333333,1.9000000000000001,84.875
vidarbha,2004,166.25,30.275,122.6,4.5,5.333333333333334,60.99166666666667
vidarbha,2005,258.4,83.55,180.06666666666666,15.200000000000001,27.366666666666667,101.21666666666667
vidarbha,2006,268.25,57.650000000000006,165.56666666666666,12.983333333333334,0.0,101.29166666666667
vidarbha,2007,282.5,67.9,202.33333333333334,1.4166666666666667,0.4666666666666667,97.25
vidarbha,2008,203.55,46.550000000000004,134.1,4.516666666666667,0.7333333333333333,72.21666666666667
vidarbha,2009,163.65,49.3,131.6,11.4,0.43333333333333335,64.23333333333333
vidarbha,2010,305.325,82.3,200.4,10.65,6.366666666666667,111.50833333333334
vidarbha,2011,219.7,48.925,128.53333333333333,1.5,0.39999999999999997,74.425
vidarbha,2012,265.4,72.9,165.4,1.85,1.0666666666666667,92.31666666666666
vidarbha,2013,340.0,66.3,300.9,4.366666666666666,6.533333333333333,126.68333333333334
vidarbha,2014,204.375,62.675000000000004,134.96666666666667,13.366666666666667,7.266666666666667,76.58333333333333
vidarbha,2015,212.04999999999998,43.675,134.86666666666667,20.933333333333334,10.4,82.8
west madhya pradesh,1997,216.9,69.65,145.76666666666665,25.5,32.300000000000004,88.2
west madhya pradesh,1998,216.72500000000002,83.025,124.16666666666667,3.3833333333333333,1.0333333333333332,77.24166666666667
west madhya pradesh,1999,232.45,104.325,138.5,5.366666666666666,10.633333333333333,87.725
west madhya pradesh,2000,145.425,8.25,148.0,,,
west madhya pradesh,2001,174.8,22.425,163.06666666666666,1.5333333333333334,0.7000000000000001,65.58333333333333
west madhya pradesh,2002,161.125,38.4,63.233333333333334,5.0,6.966666666666667,57.025
west madhya pradesh,2003,229.775,64.625,145.5,4.333333333333334,8.233333333333334,78.85833333333333
west madhya pradesh,2004,194.825,25.6,102.16666666666667,3.3666666666666667,5.866666666666667,70.66666666666667
west madhya pradesh,2005,178.125,39.449999999999996,142.93333333333334,6.1,6.066666666666666,62.69166666666666
west madhya pradesh,2006,268.375,55.85,132.1,9.866666666666665,1.0,97.43333333333334
west madhya pradesh,2007,191.10000000000002,37.35,140.03333333333333,4.583333333333333,4.6,67.20833333333334
west madhya pradesh,2008,190.375,40.025,139.93333333333334,2.15,0.13333333333333333,65.925
west madhya pradesh,2009,172.35,78.425,127.86666666666667,15.183333333333332,8.200000000000001,73.075
west madhya pradesh,2010,187.075,38.775,107.03333333333333,2.316666666666667,2.8000000000000003,64.68333333333334
west madhya pradesh,2011,264.125,41.3,183.93333333333334,0.6,0.5666666666666667,88.65833333333333
west madhya pradesh,2012,255.725,49.1,163.5,1.1833333333333333,2.066666666666667,86.26666666666667
west madhya pradesh,2013,320.075,42.575,249.73333333333335,7.8,11.733333333333334,116.35000000000001
west madhya pradesh,2014,192.9,54.6,123.13333333333333,14.133333333333333,25.266666666666666,72.06666666666666
west madhya pradesh,2015,228.625,16.975,194.76666666666665,19.116666666666667,15.866666666666667,86.85
west rajasthan,1997,61.7,20.325,47.53333333333333,4.433333333333334,2.3,28.76666666666667
west rajasthan,1998,50.4,30.325,35.666666666666664,3.15,2.9,23.3
west rajasthan,1999,36.925,3.525,39.666666666666664,1.6166666666666667,3.166666666666667,17.025
west rajasthan,2000,56.275,1.8250000000000002,61.36666666666667,0.8166666666666667,0.3333333333333333,19.616666666666667
west rajasthan,2001,60.75,2.525,65.10000000000001,1.8666666666666667,0.5333333333333333,23.775000000000002
west rajasthan,2002,16.775,7.300000000000001,13.5,2.3,2.966666666666667,7.683333333333334
west rajasthan,2003,85.275,3.5500000000000003,78.46666666666667,4.166666666666667,7.933333333333333,30.675
west rajasthan,2004,40.824999999999996,7.225,22.133333333333333,1.4666666666666666,1.3333333333333333,16.4
west rajasthan,2005,53.849999999999994,18.974999999999998,43.266666666666666,5.116666666666666,5.199999999999999,21.716666666666665
west rajasthan,2006,81.125,9.875,32.63333333333333,3.8666666666666663,0.8333333333333334,30.108333333333334
west rajasthan,2007,61.675000000000004,11.65,45.166666666666664,10.033333333333333,11.933333333333334,25.891666666666666
west rajasthan,2008,67.375,8.025,45.96666666666667,4.916666666666667,3.366666666666667,27.008333333333333
west rajasthan,2009,34.95,2.0,37.6,2.1333333333333333,1.9333333333333333,13.375
west rajasthan,2010,109.825,30.675,60.800000000000004,5.016666666666667,2.9333333333333336,39.44166666666667
west rajasthan,2011,99.0,29.099999999999998,40.233333333333334,2.466666666666667,3.9333333333333336,34.891666666666666
west rajasthan,2012,76.1,23.625,18.7,1.7666666666666666,0.36666666666666664,27.275
west rajasthan,2013,84.75,17.45,47.93333333333334,6.45,10.133333333333333,32.458333333333336
west rajasthan,2014,65.65,21.400000000000002,43.7,2.716666666666667,1.0,25.2
west rajasthan,2015,96.0,9.225000000000001,101.1,9.65,0.7666666666666666,38.208333333333336
west uttar pradesh,1997,93.55,11.525,112.8,6.783333333333333,5.3,37.1
west uttar pradesh,1998,193.17499999999998,31.125,118.39999999999999,7.433333333333334,3.8,72.27499999999999
west uttar pradesh,1999,180.875,73.95,96.56666666666666,3.5333333333333337,7.033333333333333,65.53333333333333
west uttar pradesh,2000,178.05,19.775,139.26666666666665,5.916666666666667,10.566666666666666,64.275
west uttar pradesh,2001,148.8,11.05,158.66666666666666,3.433333333333333,1.6333333333333333,55.141666666666666
west uttar pradesh,2002,132.25,58.925,26.7,11.333333333333334,21.633333333333333,52.1
west uttar pradesh,2003,240.125,92.92500000000001,131.86666666666667,13.383333333333333,24.2,87.28333333333333
west uttar pradesh,2004,129.5,36.35,68.4,7.033333333333333,7.166666666666667,53.53333333333333
west uttar pradesh,2005,165.95,51.4,124.06666666666666,8.733333333333333,9.533333333333333,60.46666666666667
west uttar pradesh,2006,113.0,21.025000000000002,114.1,4.3999999999999995,0.5,44.1
west uttar pradesh,2007,113.175,15.05,84.83333333333333,17.833333333333336,22.900000000000002,47.708333333333336
west uttar pradesh,2008,190.15,25.0,159.03333333333333,1.5166666666666666,0.3666666666666667,66.63333333333334
west uttar pradesh,2009,111.325,50.35,49.4,5.3,2.6666666666666665,45.766666666666666
west uttar pradesh,2010,193.05,71.375,101.26666666666667,5.733333333333333,7.0,68.38333333333333
west uttar pradesh,2011,181.45000000000002,26.1,140.46666666666667,3.533333333333333,4.666666666666667,64.775
west uttar pradesh,2012,91.5,17.599999999999998,49.8,3.8,5.533333333333333,32.46666666666667
west uttar pradesh,2013,190.95000000000002,31.0,142.2,17.6,32.93333333333333,77.72500000000001
west uttar pradesh,2014,84.825,28.900000000000002,61.53333333333333,20.316666666666666,31.333333333333332,40.56666666666666
west uttar pradesh,2015,109.05,9.6,91.43333333333332,21.933333333333334,13.933333333333334,48.56666666666666
